id,method,partisan,survey_houses,date,moe,type,n,state,dem,gop,lib,undecided,gap,weight
23731,Internet,false,Morning Consult,Thu Feb 04 2016 18:00:00 GMT-0600 (CST),5,registered voters,2197,US,0.45,0.4,-1,0.15,0.04999999999999999,56.302449849682546
23730,Live Phone,false,Florida Southern College,Tue Feb 02 2016 06:00:00 GMT-0600 (CST),4,registered voters,608,FL,0.45,0.38,-1,0.17000000000000004,0.07,46.902621913333036
23727,IVR/Online,true,Public Policy Polling (D),Tue Feb 02 2016 06:00:00 GMT-0600 (CST),5,likely voters,1236,US,0.47,0.4,-1,0.13,0.06999999999999995,35.671827462003044
23712,Live Phone,false,Siena College,Mon Feb 01 2016 06:00:00 GMT-0600 (CST),3.8,registered voters,930,NY,0.57,0.32,-1,0.11,0.24999999999999994,51.69439759417678
23709,Live Phone,false,Abt SRBI|UMass,Fri Feb 05 2016 18:00:00 GMT-0600 (CST),2.99,registered voters,1411,NH,0.45,0.4,-1,0.15,0.04999999999999999,53.85770202694482
23701,Live Phone,false,Roanoke College,Thu Jan 21 2016 18:00:00 GMT-0600 (CST),4.3,likely voters,524,VA,0.52,0.35,-1,0.13,0.17000000000000004,62.08754573967018
23675,Live Phone,false,Quinnipiac University,Tue Feb 02 2016 18:00:00 GMT-0600 (CST),2.9,registered voters,1125,US,0.46158057451,0.40841942549,-1,0.03,0.050000000000000044,52.98390534320866
23665,Internet,false,Ipsos,Sun Jan 31 2016 18:00:00 GMT-0600 (CST),5,registered voters,1434,US,0.44,0.36,-1,0.20000000000000007,0.08000000000000002,54.732051790330615
23623,Live Phone,false,Marquette,Fri Jan 22 2016 06:00:00 GMT-0600 (CST),4,registered voters,806,WI,0.47,0.38,-1,0.05,0.08999999999999997,50.477483614986866
23600,Internet,false,Morning Consult,Fri Jan 22 2016 06:00:00 GMT-0600 (CST),2,registered voters,4001,US,0.45,0.39,-1,0.16,0.06,60.68857804247817
23594,Internet,false,Zogby,Tue Jan 19 2016 06:00:00 GMT-0600 (CST),3.2,likely voters,843,US,0.45298716426,0.44701283574,-1,0.1,0,66.55966527865134
23592,Live Phone,false,Opinion Research Corporation,Fri Jan 22 2016 06:00:00 GMT-0600 (CST),3.5,registered voters,907,US,0.48,0.47,-1,0,0.010000000000000009,51.07606837586352
23574,Live Phone,false,Mason-Dixon,Mon Jan 18 2016 18:00:00 GMT-0600 (CST),3.5,registered voters,800,MN,0.43465456188,0.37534543812,-1,0.19,0.04999999999999999,50.242735595889194
23538,Live Phone,false,University of New Hampshire,Fri Jan 15 2016 06:00:00 GMT-0600 (CST),3.5,likely voters,885,NH,0.46841179848,0.40158820152,-1,0.03,0.08999999999999997,67.9806124316058
23535,Live Phone/Online,true,Public Policy Polling (D),Mon Jan 18 2016 06:00:00 GMT-0600 (CST),2.8,likely voters,948,NC,0.43,0.45,-1,0.12,-0.020000000000000018,34.34267757498958
23532,Automated Phone,false,Florida Atlantic University,Sat Jan 16 2016 06:00:00 GMT-0600 (CST),3,registered voters,1008,FL,0.44,0.47,-1,0.09,-0.02999999999999997,51.540482105609975
23526,Internet,false,Morning Consult,Fri Jan 15 2016 06:00:00 GMT-0600 (CST),2,registered voters,4060,US,0.44,0.42,-1,0.14,0.020000000000000018,60.79568756526583
23507,Live Phone,false,Peter Hart (D)|Public Opinion Strategies (R),Sun Jan 10 2016 18:00:00 GMT-0600 (CST),3.5,registered voters,800,US,0.51,0.41,-1,0.08000000000000002,0.10000000000000003,50.13458795750945
23503,Live Phone/Online,false,Dan Jones,Thu Dec 10 2015 18:00:00 GMT-0600 (CST),3.9,adults,622,UT,0.27588698387000005,0.33411301613,-1,0.06,-0.04999999999999999,25.55775378095791
23500,Internet,false,Morning Consult,Fri Jan 08 2016 18:00:00 GMT-0600 (CST),2,registered voters,2173,US,0.42,0.44,-1,0.14,-0.020000000000000018,56.22208032316641
23477,Automated Phone,true,Gravis Marketing,Sat Jan 09 2016 18:00:00 GMT-0600 (CST),2,registered voters,2416,US,0.49559266329,0.50440733671,-1,0,-0.020000000000000018,29.079605365615752
23464,Live Phone,false,Marist College,Mon Jan 04 2016 06:00:00 GMT-0600 (CST),3.2,registered voters,957,NH,0.45170895636,0.43829104364,-1,0.11,0.010000000000000009,51.87015624450402
23463,Live Phone,false,Marist College,Mon Jan 04 2016 06:00:00 GMT-0600 (CST),2.6,registered voters,1470,IA,0.48170895636,0.39829104364,-1,0.12,0.07999999999999996,55.113753260299404
23457,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Tue Jan 05 2016 06:00:00 GMT-0600 (CST),3,registered voters,1006,US,0.44,0.47,-1,0.09000000000000007,-0.02999999999999997,52.17556912864454
23453,IVR/Online,true,Public Policy Polling (D),Mon Jan 04 2016 18:00:00 GMT-0600 (CST),3,likely voters,1036,NH,0.5,0.36,-1,0.14,0.14,34.787435440072684
23421,IVR/Online,false,Rasmussen Reports,Tue Dec 22 2015 06:00:00 GMT-0600 (CST),3,likely voters,1000,US,0.3849082911,0.34509170889999996,-1,0.05,0.010000000000000009,68.59075987638968
23412,Live Phone,false,Opinion Research Corporation,Fri Dec 18 2015 18:00:00 GMT-0600 (CST),3,registered voters,927,US,0.49,0.47,-1,0.040000000000000036,0.020000000000000018,51.23965174174391
23400,Live Phone,false,Quinnipiac University,Thu Dec 17 2015 18:00:00 GMT-0600 (CST),2.9,registered voters,1140,US,0.47158057450999996,0.39841942549000003,-1,0.05,0.06999999999999995,53.08379574433425
23396,IVR/Online,true,Public Policy Polling (D),Wed Dec 16 2015 06:00:00 GMT-0600 (CST),5,likely voters,1267,US,0.46,0.43,-1,0.11,0.030000000000000027,35.79594142343946
23395,Automated Phone,false,Emerson College Polling Society,Fri Dec 18 2015 06:00:00 GMT-0600 (CST),3.5,registered voters,754,US,0.48836029052999996,0.45163970947000004,-1,0.07,0.019999999999999962,49.52202735385957
23385,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Wed Dec 16 2015 06:00:00 GMT-0600 (CST),3,registered voters,1013,US,0.49,0.38,-1,0.13,0.10999999999999999,52.227898772017085
23364,IVR/Online,true,Public Policy Polling (D),Fri Dec 11 2015 06:00:00 GMT-0600 (CST),2.6,likely voters,1426,IA,0.45,0.43,-1,0.13,0.020000000000000018,36.38827147152948
23359,Live Phone,false,Strategies 360,Sun Dec 06 2015 06:00:00 GMT-0600 (CST),4.4,likely voters,504,AZ,0.42,0.44,-1,0.13,-0.020000000000000018,62.205827791921806
23333,Internet,false,Morning Consult,Sat Dec 12 2015 18:00:00 GMT-0600 (CST),2,registered voters,4038,US,0.46,0.41,-1,0.13,0.050000000000000044,60.75593151643007
23326,Live Phone,false,ABC News|Washington Post|Langer Research Associates|SSRS,Fri Dec 11 2015 06:00:00 GMT-0600 (CST),4,registered voters,851,US,0.5,0.44,-1,0.01,0.06,50.240916606299116
23315,Live Phone,false,Peter Hart (D)|Public Opinion Strategies (R),Mon Dec 07 2015 06:00:00 GMT-0600 (CST),3.6,registered voters,849,US,0.5,0.4,-1,0.02,0.09999999999999998,50.58044389733511
23300,Automated Phone,true,Gravis Marketing,Mon Dec 07 2015 06:00:00 GMT-0600 (CST),2.2,registered voters,1995,US,0.51559266329,0.48440733670999997,-1,0,0.020000000000000018,28.364850091118022
23292,Internet,false,Saint Leo University Polling Institute,Mon Nov 30 2015 18:00:00 GMT-0600 (CST),5,likely voters,404,FL,0.49,0.41,-1,0.10000000000000003,0.08000000000000002,59.566223336182645
23287,Internet,false,Saint Leo University Polling Institute,Mon Nov 30 2015 18:00:00 GMT-0600 (CST),5,likely voters,746,US,0.51,0.37,-1,0.12,0.14,65.65355510685168
23281,Internet,false,Morning Consult,Fri Dec 04 2015 18:00:00 GMT-0600 (CST),2,registered voters,2047,US,0.4,0.45,-1,0.15,-0.04999999999999999,55.785016924135334
23278,Live Phone,false,Suffolk University,Thu Dec 03 2015 18:00:00 GMT-0600 (CST),3,likely voters,1000,US,0.46767896891,0.44232103109,-1,0.07,0.02999999999999997,68.9775698816432
23277,IVR/Online,true,Public Policy Polling (D),Sat Dec 05 2015 18:00:00 GMT-0600 (CST),2.8,likely voters,1214,NC,0.43,0.47,-1,0.1,-0.03999999999999998,35.58184334573585
23269,Live Phone,true,Marist College|SSRS,Mon Nov 23 2015 06:00:00 GMT-0600 (CST),2,registered voters,2360,US,0.52,0.41,-1,0.06,0.11000000000000004,28.875577983686895
23268,IVR/Online,true,Public Policy Polling (D),Mon Nov 30 2015 18:00:00 GMT-0600 (CST),3.1,likely voters,990,NH,0.47,0.41,-1,0.12,0.06,34.559878219217474
23262,Live Phone,false,Opinion Research Corporation,Sat Nov 28 2015 18:00:00 GMT-0600 (CST),3,registered voters,930,US,0.49,0.46,-1,0,0.02999999999999997,51.26388439610476
23247,Live Phone,false,Quinnipiac University,Thu Nov 26 2015 06:00:00 GMT-0600 (CST),2.6,registered voters,1453,US,0.47158057450999996,0.40841942549,-1,0.04,0.06,54.91340755514113
23216,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Tue Nov 17 2015 06:00:00 GMT-0600 (CST),3,registered voters,1016,US,0.41,0.46,-1,0.13000000000000006,-0.050000000000000044,52.25021515664465
23197,Live Phone,false,Marquette,Fri Nov 13 2015 06:00:00 GMT-0600 (CST),4.2,registered voters,803,WI,0.48,0.38,-1,0.04,0.09999999999999998,50.449356056326046
23190,Automated Phone,false,Florida Atlantic University,Fri Sep 18 2015 07:00:00 GMT-0500 (CDT),3.4,registered voters,801,FL,0.45,0.46,-1,0.1,-0.010000000000000009,49.82739680997096
23188,Automated Phone,false,Florida Atlantic University,Sun Nov 15 2015 06:00:00 GMT-0600 (CST),3.3,registered voters,829,FL,0.41,0.49,-1,0.1,-0.08000000000000002,50.08346404020229
23187,Live Phone/Online,false,Morning Consult,Thu Nov 12 2015 18:00:00 GMT-0600 (CST),4,registered voters,628,NV,0.41,0.44,-1,0.14,-0.030000000000000027,47.13943553075663
23186,Live Phone/Online,false,Morning Consult,Thu Nov 12 2015 18:00:00 GMT-0600 (CST),4,registered voters,627,SC,0.41,0.44,-1,0.15,-0.030000000000000027,47.127775126571144
23185,Live Phone/Online,false,Morning Consult,Tue Nov 10 2015 18:00:00 GMT-0600 (CST),4,registered voters,530,NH,0.45,0.38,-1,0.17,0.07,45.89802680338606
23184,Live Phone/Online,false,Morning Consult,Thu Nov 12 2015 18:00:00 GMT-0600 (CST),4,registered voters,641,IA,0.41,0.4,-1,0.19,0.009999999999999953,47.289353662642284
23178,Live Phone,false,Roanoke College,Tue Nov 10 2015 18:00:00 GMT-0600 (CST),4.2,registered voters,555,VA,0.5,0.36,-1,0.14,0.14,46.99310183212648
23176,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Nov 15 2015 18:00:00 GMT-0600 (CST),3.5,registered voters,804,NH,0.47,0.4,-1,0.03,0.06999999999999995,50.48407704968335
23175,IVR/Online,true,Public Policy Polling (D),Mon Nov 16 2015 06:00:00 GMT-0600 (CST),2.7,likely voters,1360,US,0.45,0.44,-1,0.11,0.010000000000000009,36.1508381473677
23168,Live Phone,false,Quinnipiac University,Thu Nov 12 2015 18:00:00 GMT-0600 (CST),2.8,registered voters,1262,CO,0.37158057451,0.47841942549,-1,0.04,-0.10999999999999999,53.85054798648036
23160,IVR/Online,true,Public Policy Polling (D),Sat Nov 07 2015 06:00:00 GMT-0600 (CST),2.7,likely voters,1290,SC,0.42,0.47,-1,0.11,-0.04999999999999999,35.88607910995496
23158,Internet,false,Morning Consult,Sat Nov 14 2015 06:00:00 GMT-0600 (CST),2,registered voters,2001,US,0.44,0.43,-1,0.14,0.010000000000000009,55.618716536599734
23107,Internet,false,Morning Consult,Fri Nov 06 2015 06:00:00 GMT-0600 (CST),2,registered voters,4002,US,0.43,0.43,-1,0.14,0,60.69040658230472
23096,Live Phone,false,Marist College,Sat Oct 31 2015 19:00:00 GMT-0500 (CDT),4.2,registered voters,541,US,0.5617089563600001,0.40829104363999996,-1,0.03,0.15000000000000008,47.55973076274824
23091,Internet,false,Zogby,Fri Oct 30 2015 07:00:00 GMT-0500 (CDT),5,likely voters,1002,US,0.41298716426,0.36701283574,-1,0.06,0.03999999999999998,68.26675393413953
23089,IVR/Online,false,SurveyUSA,Fri Oct 30 2015 19:00:00 GMT-0500 (CDT),4.4,registered voters,516,MN,0.42,0.45,-1,0.13,-0.030000000000000027,47.21700375121723
23078,Live Phone,false,EPIC-MRA,Tue Oct 27 2015 19:00:00 GMT-0500 (CDT),4,likely voters,600,MI,0.46,0.38,-1,0.16,0.08000000000000002,64.10629729894855
23075,Live Phone,false,Elon University,Fri Oct 30 2015 19:00:00 GMT-0500 (CDT),3,likely voters,1040,NC,0.5,0.4,-1,0.03,0.09999999999999998,69.53343023432497
23072,IVR/Online,true,Public Policy Polling (D),Fri Oct 30 2015 19:00:00 GMT-0500 (CDT),2.4,likely voters,1668,IA,0.44,0.44,-1,0.12,0,37.1736529065556
23071,Live Phone,false,Peter Hart (D)|Public Opinion Strategies (R),Mon Oct 26 2015 19:00:00 GMT-0500 (CDT),3,adults,1000,US,0.5,0.42,-1,0.02,0.08000000000000002,27.631021115928547
23059,Live Phone,false,Quinnipiac University,Fri Oct 30 2015 19:00:00 GMT-0500 (CDT),2.9,registered voters,1144,US,0.46158057451,0.42841942549,-1,0.04,0.030000000000000027,53.11021123554158
23056,Internet,false,Morning Consult,Fri Oct 30 2015 07:00:00 GMT-0500 (CDT),2,registered voters,2350,US,0.44,0.44,-1,0.12,0,56.79504224410823
23054,IVR/Online,false,SurveyUSA,Thu Oct 29 2015 19:00:00 GMT-0500 (CDT),2.2,likely voters,2400,FL,0.43,0.47,-1,0.09,-0.03999999999999998,78.4489776590339
23042,IVR/Online,false,SurveyUSA,Tue Oct 20 2015 07:00:00 GMT-0500 (CDT),2.5,likely voters,1554,GA,0.37,0.46,-1,0.05,-0.09000000000000002,74.06817249885309
23025,Internet,false,Saint Leo University Polling Institute,Mon Oct 19 2015 07:00:00 GMT-0500 (CDT),3.5,likely voters,764,US,0.47,0.38,-1,0.15000000000000002,0.08999999999999997,65.89019749559814
23005,Automated Phone,true,Gravis Marketing,Sun Oct 25 2015 19:00:00 GMT-0500 (CDT),2,registered voters,2606,US,0.51559266329,0.48440733670999997,-1,0,0.020000000000000018,29.362205659110927
23002,IVR/Online,true,Public Policy Polling (D),Fri Oct 23 2015 19:00:00 GMT-0500 (CDT),3.3,likely voters,893,NC,0.42,0.48,-1,0.1,-0.06,34.04321969714643
22994,Internet,false,Morning Consult,Fri Oct 23 2015 07:00:00 GMT-0500 (CDT),2,registered voters,1689,US,0.43,0.43,-1,0.14,0,54.37842540855533
22973,Live Phone,false,St. Norbert College,Thu Oct 15 2015 07:00:00 GMT-0500 (CDT),4,registered voters,603,WI,0.5,0.39,-1,0.08,0.10999999999999999,48.10043084108814
22959,IVR/Online,true,Public Policy Polling (D),Fri Oct 16 2015 19:00:00 GMT-0500 (CDT),3.3,likely voters,880,NH,0.47,0.41,-1,0.12,0.06,33.969744630997035
22951,Automated Phone,false,Emerson College Polling Society,Fri Oct 16 2015 07:00:00 GMT-0500 (CDT),3.4,registered voters,783,US,0.44836029053,0.45163970947000004,-1,0.1,-0.020000000000000018,49.8041204663724
22950,Internet,false,Morning Consult,Fri Oct 16 2015 19:00:00 GMT-0500 (CDT),2,registered voters,2017,US,0.44,0.41,-1,0.14,0.030000000000000027,55.67698983278972
22934,Live Phone,false,Opinion Research Corporation,Thu Oct 15 2015 07:00:00 GMT-0500 (CDT),5,registered voters,936,US,0.5,0.45,-1,0,0.04999999999999999,51.31211607358194
22927,IVR/Online,true,Public Policy Polling (D),Fri Oct 09 2015 07:00:00 GMT-0500 (CDT),5,likely voters,1012,PA,0.43,0.45,-1,0.13,-0.020000000000000018,34.670000114232586
22910,Live Phone,true,Cherry Communications,Thu Sep 17 2015 19:00:00 GMT-0500 (CDT),4,likely voters,605,FL,0.42,0.41,-1,0.1700000000000001,0.010000000000000009,31.74047890814565
22907,Live Phone,false,Quinnipiac University,Thu Oct 08 2015 19:00:00 GMT-0500 (CDT),2.4,registered voters,1735,CT,0.47158057450999996,0.39841942549000003,-1,0.05,0.06999999999999995,56.251116821487656
22904,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sat Oct 10 2015 19:00:00 GMT-0500 (CDT),3,registered voters,1004,US,0.4,0.45,-1,0.14999999999999997,-0.04999999999999999,52.160550910947464
22902,Internet,false,Morning Consult,Fri Oct 09 2015 19:00:00 GMT-0500 (CDT),2,registered voters,2002,US,0.43,0.41,-1,0.16,0.020000000000000018,55.62237224593277
22896,Live Phone,false,Christopher Newport University,Sat Oct 03 2015 07:00:00 GMT-0500 (CDT),3.2,registered voters,1067,VA,0.46882727324999995,0.40117272675000004,-1,0.06,0.06999999999999995,52.11490503080704
22883,Live Phone,true,Civitas Institute (R),Mon Sep 28 2015 19:00:00 GMT-0500 (CDT),4,registered voters,600,NC,0.47,0.43,-1,0.07,0.03999999999999998,23.402853943102013
22863,Automated Phone,true,Gravis Marketing,Wed Sep 30 2015 07:00:00 GMT-0500 (CDT),1.9,registered voters,2665,US,0.48559266329,0.51440733671,-1,0,-0.040000000000000036,29.44577856602314
22862,Live Phone,false,Quinnipiac University,Tue Sep 29 2015 19:00:00 GMT-0500 (CDT),3,registered voters,1049,PA,0.44158057451,0.41841942549,-1,0.03,0.020000000000000018,52.45640175377125
22861,Live Phone,false,Quinnipiac University,Tue Sep 29 2015 19:00:00 GMT-0500 (CDT),2.9,registered voters,1180,OH,0.43158057451,0.41841942549,-1,0.04,0.010000000000000009,53.34387720809865
22860,Live Phone,false,Quinnipiac University,Tue Sep 29 2015 19:00:00 GMT-0500 (CDT),2.9,registered voters,1173,FL,0.46158057451,0.40841942549,-1,0.04,0.050000000000000044,53.29900558808667
22858,Internet,false,Morning Consult,Sat Oct 03 2015 07:00:00 GMT-0500 (CDT),2,registered voters,1983,US,0.41,0.43,-1,0.16,-0.020000000000000018,55.5525995016745
22856,IVR/Online,true,Public Policy Polling (D),Fri Oct 02 2015 07:00:00 GMT-0500 (CDT),2.7,likely voters,1338,US,0.44,0.44,-1,0.12,0,36.06912575095685
22846,Live Phone,false,Clarus Research Group,Mon Sep 21 2015 07:00:00 GMT-0500 (CDT),3.46,likely voters,800,LA,0.38994345069,0.47005654930999996,-1,0.14,-0.07999999999999996,66.62971997535507
22843,Live Phone,false,Marist College,Sat Sep 26 2015 07:00:00 GMT-0500 (CDT),3,registered voters,1061,IA,0.41170895636,0.47829104363999997,-1,0.11,-0.07,52.64977060389468
22842,Live Phone,false,Marist College,Sat Sep 26 2015 07:00:00 GMT-0500 (CDT),3,registered voters,1044,NH,0.48170895636,0.44829104364,-1,0.08,0.02999999999999997,52.52770621528576
22837,Live Phone,false,Texas Lyceum,Mon Sep 14 2015 07:00:00 GMT-0500 (CDT),3.9,likely voters,633,TX,0.37,0.39,-1,0.25,-0.020000000000000018,62.929947246653576
22826,Automated Phone,true,Mitchell Research (R),Thu Sep 17 2015 19:00:00 GMT-0500 (CDT),2.5,likely voters,1483,MI,0.42,0.42,-1,0.16000000000000006,0,35.61781271159095
22823,Live Phone,false,Marquette,Fri Sep 25 2015 19:00:00 GMT-0500 (CDT),4.1,registered voters,803,WI,0.5,0.36,-1,0.03,0.14,50.449356056326046
22814,Internet,false,Morning Consult,Fri Sep 25 2015 07:00:00 GMT-0500 (CDT),2,registered voters,1543,US,0.45,0.42,-1,0.13,0.030000000000000027,53.716918453964645
22812,IVR/Online,true,Public Policy Polling (D),Fri Sep 25 2015 07:00:00 GMT-0500 (CDT),2.8,likely voters,1268,NC,0.42,0.47,-1,0.12,-0.04999999999999999,35.79989435818355
22808,Live Phone,false,Peter Hart (D)|Public Opinion Strategies (R),Mon Sep 21 2015 19:00:00 GMT-0500 (CDT),3.1,adults,1000,US,0.49,0.39,-1,0.02,0.09999999999999998,27.631021115928547
22807,Live Phone,false,University of New Hampshire,Sat Sep 19 2015 19:00:00 GMT-0500 (CDT),3.6,likely voters,743,NH,0.48841179848,0.43158820152,-1,0.05,0.08000000000000002,66.22848148601024
22796,Live Phone,false,Elon University,Fri Sep 18 2015 19:00:00 GMT-0500 (CDT),3,registered voters,1075,NC,0.47,0.4,-1,0.03,0.06999999999999995,52.39854981427874
22789,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Sep 20 2015 19:00:00 GMT-0500 (CDT),3,registered voters,1013,US,0.46,0.42,-1,0.12000000000000005,0.040000000000000036,52.227898772017085
22788,Live Phone,false,Quinnipiac University,Fri Sep 18 2015 19:00:00 GMT-0500 (CDT),2.5,registered voters,1574,US,0.45158057451,0.42841942549,-1,0.04,0.020000000000000018,55.51665957213216
22772,Internet,false,Morning Consult,Fri Sep 18 2015 19:00:00 GMT-0500 (CDT),2,registered voters,4033,US,0.45,0.41,-1,0.14,0.040000000000000036,60.74686584549226
22763,Live Phone,true,Marist College|SSRS,Tue Sep 01 2015 19:00:00 GMT-0500 (CDT),2.9,registered voters,1115,US,0.53,0.4,-1,0.07,0.13,26.087790903942203
22759,Live Phone,true,Marketing Resource Group,Fri Sep 11 2015 07:00:00 GMT-0500 (CDT),4,likely voters,600,MI,0.43,0.4,-1,0.17000000000000004,0.02999999999999997,31.78791158455401
22752,Internet,false,Morning Consult,Fri Sep 11 2015 19:00:00 GMT-0500 (CDT),2,registered voters,2023,US,0.44,0.4,-1,0.16,0.03999999999999998,55.69872322127711
22737,IVR/Online,true,Public Policy Polling (D),Fri Sep 11 2015 19:00:00 GMT-0500 (CDT),3.4,likely voters,814,FL,0.42,0.48,-1,0.09,-0.06,33.57913044828112
22720,Live Phone,false,ABC News|Washington Post|Langer Research Associates|SSRS,Tue Sep 08 2015 07:00:00 GMT-0500 (CDT),4,registered voters,821,US,0.46,0.43,-1,0.01,0.030000000000000027,49.973649030234405
22704,Live Phone,false,Opinion Research Corporation,Sat Sep 05 2015 19:00:00 GMT-0500 (CDT),3,registered voters,930,US,0.48,0.48,-1,0,0,51.26388439610476
22703,Internet,false,Morning Consult,Sat Sep 05 2015 07:00:00 GMT-0500 (CDT),2,registered voters,2008,US,0.42,0.43,-1,0.15,-0.010000000000000009,55.64426822859076
22699,Automated Phone,false,Emerson College Polling Society,Sun Sep 06 2015 07:00:00 GMT-0500 (CDT),3.1,likely voters,955,US,0.43836029053,0.46163970947,-1,0.11,-0.03999999999999998,68.3845499905075
22685,Live Phone,false,Marist College,Sat Aug 29 2015 07:00:00 GMT-0500 (CDT),3.2,registered voters,910,NH,0.46170895636000003,0.44829104364,-1,0.08,0.010000000000000009,51.489591962961256
22684,Live Phone,false,Marist College,Sat Aug 29 2015 07:00:00 GMT-0500 (CDT),3.1,registered voters,998,IA,0.43170895636,0.47829104363999997,-1,0.09,-0.04999999999999999,52.18717393250473
22683,IVR/Online,false,SurveyUSA,Wed Sep 02 2015 07:00:00 GMT-0500 (CDT),3.3,registered voters,900,US,0.4,0.45,-1,0.16,-0.04999999999999999,51.422223653325815
22654,IVR/Online,true,Public Policy Polling (D),Fri Aug 28 2015 19:00:00 GMT-0500 (CDT),2.8,likely voters,1254,US,0.46,0.44,-1,0.11,0.020000000000000018,35.7442674399289
22646,Live Phone/Online,false,Dan Jones,Mon Aug 10 2015 07:00:00 GMT-0500 (CDT),5,adults,500,UT,0.28588698387,0.38411301613,-1,0.03,-0.09000000000000002,24.690331533460643
22640,Internet,false,Morning Consult,Fri Aug 28 2015 19:00:00 GMT-0500 (CDT),2,registered voters,2015,US,0.43,0.42,-1,0.15,0.010000000000000009,55.66973100076793
22627,Live Phone,false,Orion Strategies,Mon Aug 24 2015 07:00:00 GMT-0500 (CDT),4.9,likely voters,406,WV,0.3,0.53,-1,0.17,-0.23000000000000004,59.78646708076481
22623,Automated Phone,true,Gravis Marketing,Fri Aug 21 2015 07:00:00 GMT-0500 (CDT),2,registered voters,3567,US,0.46559266329000004,0.5344073367100001,-1,0,-0.08000000000000002,30.534026868737534
22620,Live Phone,false,Quinnipiac University,Sat Aug 22 2015 07:00:00 GMT-0500 (CDT),2.5,registered voters,1563,US,0.45158057451,0.40841942549,-1,0.04,0.040000000000000036,55.46376948266063
22619,Live Phone,false,Roanoke College,Fri Aug 14 2015 19:00:00 GMT-0500 (CDT),4,likely voters,608,VA,0.45,0.32,-1,0.23,0.13,63.56185494583391
22612,IVR/Online,true,Public Policy Polling (D),Sat Aug 22 2015 07:00:00 GMT-0500 (CDT),3.4,likely voters,841,NH,0.46,0.44,-1,0.1,0.020000000000000018,33.74262447347514
22605,Live Phone,false,EPIC-MRA,Wed Aug 19 2015 19:00:00 GMT-0500 (CDT),4,likely voters,600,MI,0.44,0.42,-1,0.14,0.020000000000000018,64.10629729894855
22603,Automated Phone,true,Mitchell Research (R),Sun Aug 09 2015 19:00:00 GMT-0500 (CDT),27,likely voters,1310,MI,0.39,0.4,-1,0.20999999999999996,-0.010000000000000009,35.012754050345244
22596,Live Phone,false,Marquette,Fri Aug 14 2015 07:00:00 GMT-0500 (CDT),4.3,registered voters,802,WI,0.51,0.35,-1,0.03,0.16000000000000003,50.43995684650316
22584,Live Phone,false,Quinnipiac University,Wed Aug 12 2015 07:00:00 GMT-0500 (CDT),3,registered voters,1085,PA,0.45158057451,0.39841942549000003,-1,0.03,0.04999999999999999,52.710875887294925
22583,Live Phone,false,Quinnipiac University,Wed Aug 12 2015 07:00:00 GMT-0500 (CDT),3,registered voters,1096,OH,0.43158057451,0.37841942549,-1,0.06,0.04999999999999999,52.78694967798367
22582,Live Phone,false,Quinnipiac University,Wed Aug 12 2015 07:00:00 GMT-0500 (CDT),3,registered voters,1093,FL,0.41158057450999996,0.42841942549,-1,0.04,-0.020000000000000018,52.76627826706258
22577,IVR/Online,true,Public Policy Polling (D),Thu Aug 13 2015 19:00:00 GMT-0500 (CDT),3.2,likely voters,957,NC,0.42,0.45,-1,0.14,-0.030000000000000027,34.390019765280385
22576,Live Phone,false,Opinion Research Corporation,Fri Aug 14 2015 07:00:00 GMT-0500 (CDT),3.5,registered voters,897,US,0.51,0.45,-1,0,0.06,50.99291896544097
22563,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Tue Aug 11 2015 19:00:00 GMT-0500 (CDT),3,registered voters,1008,US,0.47,0.42,-1,0.11000000000000004,0.04999999999999999,52.19055751868009
22555,Automated Phone,true,Public Policy Polling (D),Fri Aug 07 2015 19:00:00 GMT-0500 (CDT),3.3,likely voters,859,MO,0.39,0.48,-1,0.13,-0.08999999999999997,33.848729852316595
22539,IVR/Online,true,Public Policy Polling (D),Fri Aug 07 2015 19:00:00 GMT-0500 (CDT),2.5,likely voters,1500,IA,0.43,0.4,-1,0.17,0.02999999999999997,36.641753750269956
22537,Automated Phone,false,Emerson College Polling Society,Sun Jul 26 2015 19:00:00 GMT-0500 (CDT),3.4,likely voters,950,US,0.49836029052999997,0.39163970947000004,-1,0.12,0.08999999999999997,68.33223434763045
22529,Internet,false,Ipsos,Fri Aug 07 2015 19:00:00 GMT-0500 (CDT),4.4,adults,823,US,0.43,0.29,-1,0.2800000000000001,0.14,26.96038103560644
22526,Internet,false,Morning Consult,Fri Aug 07 2015 19:00:00 GMT-0500 (CDT),2,registered voters,2029,US,0.47,0.41,-1,0.13,0.06,55.72039224622954
22500,Live Phone,false,University of New Hampshire,Sat Jul 25 2015 19:00:00 GMT-0500 (CDT),3.8,likely voters,652,NH,0.48841179848,0.41158820152000003,-1,0.07,0.09999999999999998,64.91956495882175
22496,Automated Phone,true,Gravis Marketing,Fri Jul 31 2015 07:00:00 GMT-0500 (CDT),2,registered voters,3477,US,0.50559266329,0.48440733670999997,-1,0.010000000000000009,0.010000000000000009,30.438629769170124
