id,method,partisan,survey_houses,date,moe,type,n,state,dem,gop,lib,undecided,gap,weight
14291,Live Phone,false,Ipsos,Fri Jul 06 2012 19:00:00 GMT-0500 (CDT),3,registered voters,885,US,0.49,0.43,-1,0.03,0.06,7.530320909387658
14288,Automated Phone,false,Rasmussen Reports,Sun Jul 08 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,FL,0.4649082911,0.44509170890000005,-1,0.04,-0.010000000000000009,9.929529507955671
14286,Automated Phone,true,Public Policy Polling (D),Fri Jul 06 2012 07:00:00 GMT-0500 (CDT),3.9,registered voters,647,VA,0.5,0.42,-1,0.08,0.08000000000000002,3.757758396179882
14285,Automated Phone,true,Public Policy Polling (D),Fri Jul 06 2012 07:00:00 GMT-0500 (CDT),3.5,registered voters,775,NC,0.47,0.46,-1,0.06,0.009999999999999953,3.757758396179882
14282,Live Phone,false,JZ Analytics,Fri Jul 06 2012 19:00:00 GMT-0500 (CDT),3.5,likely voters,800,US,0.42298716426,0.42701283574,-1,0.15,-0.010000000000000009,9.87976721476938
14281,Live Phone,false,ABC News|Washington Post|Abt SRBI,Fri Jul 06 2012 07:00:00 GMT-0500 (CDT),4,registered voters,855,US,0.46968701372666666,0.4703129862733333,-1,0.04,0,7.56560274764812
14275,Live Phone,false,TIPP,Sat Jun 30 2012 07:00:00 GMT-0500 (CDT),3.5,registered voters,825,US,0.43246591686999997,0.41753408313,-1,0.09,0.010000000000000009,7.527251928464015
14274,Live Phone,false,Gallup Poll,Tue Jul 03 2012 07:00:00 GMT-0500 (CDT),2,registered voters,3000,US,0.47336832463999995,0.44663167536000004,-1,0.08000000000000002,0.019999999999999962,7.492881128394963
14267,Automated Phone,false,Rasmussen Reports,Fri Jul 06 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4649082911,0.44509170890000005,-1,0.09000000000000002,-0.010000000000000009,9.929529507955671
14263,Live Phone,false,Capital Survey Research Center,Sat Jun 16 2012 19:00:00 GMT-0500 (CDT),4.2,likely voters,551,AL,0.36,0.51,-1,0.13,-0.15000000000000002,9.96327738306009
14260,Live Phone,false,The Field Poll,Tue Jun 26 2012 07:00:00 GMT-0500 (CDT),3.4,likely voters,848,CA,0.55,0.37,-1,0.05,0.18000000000000005,10
14257,Automated Phone,false,Rasmussen Reports,Mon Jul 02 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4549082911,0.44509170890000005,-1,0.10000000000000003,-0.020000000000000018,9.929529507955671
14250,Internet,false,YouGov,Sat Jun 30 2012 19:00:00 GMT-0500 (CDT),5,registered voters,400,US,0.45901514411,0.44098485588999997,-1,0.08,0.03999999999999998,7.469441628416284
14249,Automated Phone,true,Public Policy Polling (D),Fri Jun 29 2012 07:00:00 GMT-0500 (CDT),3.1,registered voters,1000,US,0.48,0.45,-1,0.06,0.02999999999999997,3.757758396179882
14242,Automated Phone,true,SurveyUSA|Civitas Institute (R),Fri Jun 29 2012 19:00:00 GMT-0500 (CDT),4.2,registered voters,558,NC,0.45,0.5,-1,0.02,-0.04999999999999999,3.7185886242461925
14241,Automated Phone,false,We Ask America,Sun Jul 01 2012 07:00:00 GMT-0500 (CDT),2.9,likely voters,1127,FL,0.46416500926000004,0.44583499074,-1,0.09,0.010000000000000009,9.91547208572834
14236,Live Phone,false,Opinion Research Corporation,Fri Jun 29 2012 07:00:00 GMT-0500 (CDT),2.5,registered voters,1390,US,0.49,0.46,-1,0.04999999999999999,0.02999999999999997,7.5
14233,Live Phone,false,Gallup Poll,Mon Jun 25 2012 19:00:00 GMT-0500 (CDT),2,registered voters,3000,US,0.47336832463999995,0.43663167536,-1,0.09000000000000002,0.02999999999999997,7.492881128394963
14227,Live Phone,true,Douglas E. Schoen LLC (D),Wed Jun 27 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,US,0.47,0.44,-1,0.04,0.02999999999999997,5
14222,Automated Phone,false,Rasmussen Reports,Thu Jun 28 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4649082911,0.43509170890000004,-1,0.10000000000000003,0,9.929529507955671
14218,Live Phone,true,Greenberg Quinlan Rosner Research (D),Sun Jun 24 2012 19:00:00 GMT-0500 (CDT),3.1,likely voters,1000,US,0.49,0.46,-1,0.01,0.02999999999999997,5
14209,Automated Phone,true,Public Policy Polling (D),Fri Jun 22 2012 07:00:00 GMT-0500 (CDT),3.1,registered voters,1000,US,0.48,0.45,-1,0.07,0.02999999999999997,3.757758396179882
14207,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Jun 24 2012 19:00:00 GMT-0500 (CDT),3,registered voters,912,US,0.45,0.4,-1,0.1,0.04999999999999999,7.5466519021967375
14206,Live Phone,false,Marist College,Sun Jun 24 2012 07:00:00 GMT-0500 (CDT),3.1,registered voters,1019,NC,0.46170895636000003,0.43829104364,-1,0.09,0.020000000000000018,7.557057404804825
14205,Live Phone,false,Marist College,Sun Jun 24 2012 07:00:00 GMT-0500 (CDT),3.1,registered voters,1029,NH,0.45170895636,0.44829104364,-1,0.08,0,7.557057404804825
14204,Live Phone,false,Marist College,Sun Jun 24 2012 07:00:00 GMT-0500 (CDT),3,registered voters,1078,MI,0.47170895636,0.42829104364,-1,0.1,0.03999999999999998,7.557057404804825
14202,Automated Phone,false,Rasmussen Reports,Mon Jun 25 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4649082911,0.43509170890000004,-1,0.10000000000000003,0,9.929529507955671
14199,Internet,false,YouGov,Sat Jun 23 2012 19:00:00 GMT-0500 (CDT),5,registered voters,400,US,0.43901514411000003,0.45098485589,-1,0.07,0.010000000000000009,7.469441628416284
14196,Automated Phone,false,Rasmussen Reports,Mon Jun 25 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,AZ,0.42490829109999995,0.5250917089,-1,0.02,-0.13000000000000006,9.929529507955671
14195,Automated Phone,true,Public Policy Polling (D),Fri Jun 22 2012 19:00:00 GMT-0500 (CDT),3.3,likely voters,902,MA,0.55,0.39,-1,0.06,0.16000000000000003,5.010344528239843
14194,Live Phone,false,Old Dominion University,Wed May 30 2012 19:00:00 GMT-0500 (CDT),3.5,registered voters,776,VA,0.49,0.42,-1,0.03,0.07,7.4794271457606545
14189,Live Phone,false,Quinnipiac University,Thu Jun 21 2012 19:00:00 GMT-0500 (CDT),2.8,registered voters,1252,PA,0.45158057451,0.38841942549,-1,0.1,0.06,7.541615029386513
14188,Live Phone,false,Quinnipiac University,Thu Jun 21 2012 19:00:00 GMT-0500 (CDT),2.8,registered voters,1237,OH,0.47158057450999996,0.37841942549,-1,0.09,0.08999999999999997,7.541615029386513
14187,Live Phone,false,Quinnipiac University,Thu Jun 21 2012 19:00:00 GMT-0500 (CDT),2.8,registered voters,1200,FL,0.45158057451,0.40841942549,-1,0.09,0.040000000000000036,7.541615029386513
14185,Automated Phone,true,Public Policy Polling (D),Fri Jun 22 2012 07:00:00 GMT-0500 (CDT),3.7,likely voters,686,OR,0.5,0.42,-1,0.08,0.08000000000000002,5.010344528239843
14183,Live Phone,false,Peter Hart (D)|Bill McInturff (R),Thu Jun 21 2012 19:00:00 GMT-0500 (CDT),3.4,registered voters,400,US,0.47,0.44,-1,0.05,0.02999999999999997,7.5
14178,Automated Phone,false,Rasmussen Reports,Sun Jun 24 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,NC,0.4549082911,0.45509170889999995,-1,0.06,-0.02999999999999997,9.929529507955671
14177,Automated Phone,true,Public Policy Polling (D),Fri Jun 22 2012 07:00:00 GMT-0500 (CDT),3.8,likely voters,673,OH,0.47,0.44,-1,0.09,0.02999999999999997,5.010344528239843
14175,Live Phone,false,Dan Jones,Sun Jun 17 2012 19:00:00 GMT-0500 (CDT),2.8,registered voters,1222,UT,0.25588698387000003,0.6841130161300001,-1,0.02,-0.42000000000000004,7.449282543977672
14174,Automated Phone,false,We Ask America,Sun Jun 24 2012 19:00:00 GMT-0500 (CDT),2.98,likely voters,1083,CO,0.47416500926,0.42583499074,-1,0.1,0.03999999999999998,9.91547208572834
14173,Automated Phone,false,We Ask America,Sun Jun 24 2012 19:00:00 GMT-0500 (CDT),2.95,likely voters,1106,VA,0.43416500926,0.47583499073999996,-1,0.09,-0.04999999999999999,9.91547208572834
14167,Live Phone,false,American Research Group,Fri Jun 22 2012 07:00:00 GMT-0500 (CDT),5,likely voters,417,NH,0.49,0.46,-1,0.06,0.02999999999999997,9.920528391734432
14161,Live Phone,false,Gallup Poll,Mon Jun 18 2012 19:00:00 GMT-0500 (CDT),2,registered voters,3000,US,0.46336832464,0.45663167536000004,-1,0.08000000000000002,0,7.492881128394963
14157,Automated Phone,false,Rasmussen Reports,Fri Jun 22 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4649082911,0.45509170889999995,-1,0.08000000000000007,-0.019999999999999962,9.929529507955671
14151,Automated Phone,false,Rasmussen Reports,Tue Jun 19 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.44490829109999996,0.46509170889999996,-1,0.09000000000000007,-0.04999999999999999,9.929529507955671
14149,Live Phone,false,Princeton Survey Research Associates International|Pew Research Center,Mon Jun 11 2012 19:00:00 GMT-0500 (CDT),2.9,registered voters,1563,US,0.5,0.46,-1,0.05,0.03999999999999998,7.520278220221664
14145,Automated Phone,false,Rasmussen Reports,Tue Jun 19 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,NH,0.4949082911,0.4150917089,-1,0.06,0.04999999999999999,9.929529507955671
14142,Automated Phone,true,Mitchell Research (R),Sun Jun 17 2012 19:00:00 GMT-0500 (CDT),3.6,likely voters,750,MI,0.47,0.46,-1,0.07,0.009999999999999953,4.87793471857633
14141,Live Phone,false,Quinnipiac University,Thu Jun 14 2012 19:00:00 GMT-0500 (CDT),2.4,registered voters,1697,FL,0.46158057451,0.41841942549,-1,0.06,0.040000000000000036,7.541615029386513
14140,Live Phone,false,Marquette,Thu Jun 14 2012 07:00:00 GMT-0500 (CDT),4.1,likely voters,594,WI,0.49,0.43,-1,0.08000000000000002,0.06,10.057153209119827
14138,Internet,false,YouGov,Sat Jun 16 2012 19:00:00 GMT-0500 (CDT),5,registered voters,400,US,0.42901514411,0.45098485589,-1,0.07,0,7.469441628416284
14135,Automated Phone,false,Rasmussen Reports,Sun Jun 17 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,MT,0.43490829109999996,0.4950917089,-1,0.02,-0.09000000000000002,9.929529507955671
14134,Automated Phone,true,Public Policy Polling (D),Fri Jun 15 2012 07:00:00 GMT-0500 (CDT),3,likely voters,1073,WA,0.54,0.41,-1,0.05,0.13000000000000006,5.010344528239843
14133,Live Phone,false,Gfk,Fri Jun 15 2012 19:00:00 GMT-0500 (CDT),4.2,registered voters,878,US,0.47,0.44,-1,0.02,0.02999999999999997,7.316902077864494
14132,Live Phone,false,Selzer & Co.,Sat Jun 16 2012 07:00:00 GMT-0500 (CDT),3.6,likely voters,734,US,0.53,0.4,-1,0.05,0.13,10
14131,Automated Phone,false,We Ask America,Sun Jun 17 2012 19:00:00 GMT-0500 (CDT),3.1,likely voters,1010,MI,0.43416500926,0.44583499074,-1,0.12,-0.020000000000000018,9.91547208572834
14130,Automated Phone,false,We Ask America,Sun Jun 17 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1086,IA,0.45416500926000003,0.43583499074,-1,0.11,0.010000000000000009,9.91547208572834
14127,Automated Phone,true,Public Policy Polling (D),Mon Jun 04 2012 07:00:00 GMT-0500 (CDT),3.5,likely voters,791,AZ,0.46,0.49,-1,0.05,-0.02999999999999997,5.010344528239843
14126,Automated Phone,true,Public Policy Polling (D),Fri Jun 15 2012 07:00:00 GMT-0500 (CDT),3.1,registered voters,1000,US,0.49,0.45,-1,0.06,0.03999999999999998,3.757758396179882
14123,Live Phone,false,Elway Research,Thu Jun 14 2012 07:00:00 GMT-0500 (CDT),5,registered voters,408,WA,0.49,0.41,-1,0.10000000000000003,0.08000000000000002,7.573149379962871
14119,Automated Phone,true,Public Policy Polling (D),Fri Jun 15 2012 07:00:00 GMT-0500 (CDT),3.5,likely voters,799,CO,0.49,0.42,-1,0.08,0.07,5.010344528239843
14118,Automated Phone,false,Rasmussen Reports,Sat Jun 16 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4549082911,0.46509170889999996,-1,0.08000000000000007,-0.03999999999999998,9.929529507955671
14108,Live Phone,false,Gallup Poll,Mon Jun 11 2012 19:00:00 GMT-0500 (CDT),2,registered voters,3000,US,0.45336832464,0.45663167536000004,-1,0.09000000000000002,-0.010000000000000009,7.492881128394963
14106,Live Phone,false,MassINC,Wed Jun 13 2012 07:00:00 GMT-0500 (CDT),4.4,likely voters,506,ME,0.48,0.34,-1,0.13,0.13999999999999996,10.032265504140076
14100,Automated Phone,false,Rasmussen Reports,Wed Jun 13 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4649082911,0.45509170889999995,-1,0.08000000000000007,-0.019999999999999962,9.929529507955671
14097,Automated Phone,false,Rasmussen Reports,Wed Jun 13 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,MI,0.5149082911,0.4050917089,-1,0.04,0.08000000000000002,9.929529507955671
14092,Automated Phone,true,Baydoun Consulting|Foster McCollum White and Associates,Mon Jun 11 2012 19:00:00 GMT-0500 (CDT),2.32,likely voters,1783,MI,0.47014765321999996,0.44985234678,-1,0.04,0.019999999999999962,4.907204874316569
14088,Live Phone,false,Rutgers-Eagleton,Fri Jun 01 2012 19:00:00 GMT-0500 (CDT),2.9,registered voters,1065,NJ,0.56,0.33,-1,0.07,0.23000000000000004,7.316902077864494
14087,Automated Phone,true,Public Policy Polling (D),Fri Jun 08 2012 07:00:00 GMT-0500 (CDT),4.4,likely voters,500,NV,0.48,0.42,-1,0.1,0.06,5.010344528239843
14086,Internet,false,YouGov,Sat Jun 09 2012 19:00:00 GMT-0500 (CDT),5,registered voters,836,US,0.42901514411,0.43098485588999996,-1,0.08,0.020000000000000018,7.469441628416284
14083,Automated Phone,false,Rasmussen Reports,Mon Jun 11 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,WI,0.4549082911,0.45509170889999995,-1,0.04,-0.02999999999999997,9.929529507955671
14082,Automated Phone,false,Rasmussen Reports,Sun Jun 10 2012 19:00:00 GMT-0500 (CDT),5,likely voters,1500,US,0.4549082911,0.46509170889999996,-1,0.08000000000000007,-0.03999999999999998,9.929529507955671
14080,Live Phone,false,Ipsos,Fri Jun 08 2012 19:00:00 GMT-0500 (CDT),3.4,registered voters,848,US,0.45,0.44,-1,0.03,0.010000000000000009,7.530320909387658
14075,Live Phone,true,Tarrance Group,Mon Jun 04 2012 19:00:00 GMT-0500 (CDT),5,likely voters,800,US,0.47160207868,0.45839792132,-1,0.07,0.009999999999999953,4.9893639653915764
14074,Automated Phone,false,Rasmussen Reports,Sun Jun 10 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,IA,0.4749082911,0.45509170889999995,-1,0.04,-0.009999999999999953,9.929529507955671
14073,Automated Phone,true,Public Policy Polling (D),Fri Jun 08 2012 07:00:00 GMT-0500 (CDT),3.4,likely voters,810,NC,0.46,0.48,-1,0.06,-0.019999999999999962,5.010344528239843
14071,Automated Phone,true,Public Policy Polling (D),Fri Jun 08 2012 07:00:00 GMT-0500 (CDT),3.1,registered voters,1000,US,0.5,0.42,-1,0.08,0.08000000000000002,3.757758396179882
14068,Live Phone,false,Siena College,Mon Jun 04 2012 07:00:00 GMT-0500 (CDT),3.4,registered voters,807,NY,0.59,0.35,-1,0.06,0.24,7.562984867876798
14067,Live Phone,false,Quinnipiac University,Thu Jun 07 2012 07:00:00 GMT-0500 (CDT),3.1,registered voters,997,PA,0.46158057451,0.39841942549000003,-1,0.12,0.06,7.541615029386513
14064,Live Phone,false,TIPP,Mon Jun 04 2012 07:00:00 GMT-0500 (CDT),3.5,registered voters,841,US,0.46246591687,0.41753408313,-1,0.07,0.040000000000000036,7.527251928464015
14056,Automated Phone,false,Rasmussen Reports,Thu Jun 07 2012 19:00:00 GMT-0500 (CDT),5,likely voters,1500,US,0.4649082911,0.44509170890000005,-1,0.09000000000000002,-0.010000000000000009,9.929529507955671
14053,Live Phone,false,Gallup Poll,Mon Jun 04 2012 19:00:00 GMT-0500 (CDT),2,registered voters,3000,US,0.46336832464,0.44663167536000004,-1,0.09000000000000002,0.010000000000000009,7.492881128394963
14044,Automated Phone,false,Rasmussen Reports,Wed Jun 06 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,MO,0.43490829109999996,0.47509170889999996,-1,0.03,-0.07,9.929529507955671
14041,Live Phone,false,Anderson Robbins Research|Shaw & Company Research,Sun Jun 03 2012 19:00:00 GMT-0500 (CDT),3,registered voters,907,US,0.43,0.43,-1,0.1,0,7.5466519021967375
14040,Live Phone,false,Mason-Dixon,Mon Jun 04 2012 19:00:00 GMT-0500 (CDT),4,likely voters,625,ND,0.39465456188000003,0.51534543812,-1,0.08999999999999997,-0.13,10.021571462494395
14037,Automated Phone,false,Purple Strategies,Sat Jun 02 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,FL,0.45,0.49,-1,0.06,-0.03999999999999998,9.941703639477362
14036,Automated Phone,false,Purple Strategies,Sat Jun 02 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,OH,0.45,0.48,-1,0.08,-0.02999999999999997,9.941703639477362
14035,Automated Phone,false,Purple Strategies,Sat Jun 02 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,VA,0.49,0.46,-1,0.05,0.02999999999999997,9.941703639477362
14034,Automated Phone,false,Purple Strategies,Sat Jun 02 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,CO,0.48,0.46,-1,0.05,0.019999999999999962,9.941703639477362
14033,Automated Phone,true,Public Policy Polling (D),Fri Jun 01 2012 07:00:00 GMT-0500 (CDT),3.1,registered voters,973,MN,0.54,0.39,-1,0.07,0.15000000000000002,3.757758396179882
14032,IVR/Live Phone,false,Monmouth University,Mon Jun 04 2012 19:00:00 GMT-0500 (CDT),2.9,likely voters,1152,US,0.46910575687999995,0.46089424312000005,-1,0.04,0.009999999999999953,10.114934462945882
14031,Live Phone,false,EPIC-MRA,Sun Jun 03 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,MI,0.45,0.46,-1,0.09,-0.010000000000000009,10.021416641134294
14026,Automated Phone,false,Rasmussen Reports,Tue Jun 05 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,CO,0.4649082911,0.43509170890000004,-1,0.05,0,9.929529507955671
14024,Automated Phone,false,We Ask America,Sat Jun 02 2012 19:00:00 GMT-0500 (CDT),2.75,likely voters,1270,WI,0.48416500926,0.42583499074,-1,0.09,0.04999999999999999,9.91547208572834
14021,Automated Phone,false,Rasmussen Reports,Mon Jun 04 2012 19:00:00 GMT-0500 (CDT),5,likely voters,1500,US,0.4749082911,0.44509170890000005,-1,0.08000000000000002,0,9.929529507955671
14020,Live Phone,false,Quinnipiac University,Fri Jun 01 2012 07:00:00 GMT-0500 (CDT),2.7,registered voters,1282,VA,0.47158057450999996,0.41841942549,-1,0.06,0.04999999999999999,7.541615029386513
14016,Live Phone,false,Quinnipiac University,Thu May 31 2012 07:00:00 GMT-0500 (CDT),2.6,registered voters,1408,CT,0.50158057451,0.37841942549,-1,0.08,0.12,7.541615029386513
14015,Internet,false,YouGov,Sat Jun 02 2012 19:00:00 GMT-0500 (CDT),5,registered voters,836,US,0.45901514411,0.43098485588999996,-1,0.06,0.04999999999999999,7.469441628416284
14014,Live Phone,false,Franklin & Marshall College,Thu May 31 2012 19:00:00 GMT-0500 (CDT),4.8,registered voters,412,PA,0.48,0.36,-1,0.12,0.12,7.506480166667492
14010,Live Phone,false,Princeton Survey Research Associates International|Pew Research Center,Mon May 21 2012 07:00:00 GMT-0500 (CDT),2.3,registered voters,2388,US,0.49,0.42,-1,0.09,0.07,7.520278220221664
14009,Automated Phone,true,Public Policy Polling (D),Fri Jun 01 2012 07:00:00 GMT-0500 (CDT),3.9,likely voters,642,FL,0.5,0.46,-1,0.04,0.03999999999999998,5.010344528239843
14008,Automated Phone,true,Public Policy Polling (D),Fri Jun 01 2012 07:00:00 GMT-0500 (CDT),3.1,registered voters,1000,US,0.5,0.42,-1,0.08,0.08000000000000002,3.757758396179882
14001,Automated Phone,false,Rasmussen Reports,Sat Jun 02 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,VA,0.4849082911,0.45509170889999995,-1,0.03,0,9.929529507955671
13996,Automated Phone,false,Rasmussen Reports,Fri Jun 01 2012 19:00:00 GMT-0500 (CDT),5,likely voters,1500,US,0.4549082911,0.45509170889999995,-1,0.09000000000000007,-0.02999999999999997,9.929529507955671
13994,Live Phone,false,Gallup Poll,Mon May 28 2012 07:00:00 GMT-0500 (CDT),3,registered voters,2265,US,0.46336832464,0.44663167536000004,-1,0.09000000000000002,0.010000000000000009,7.492881128394963
13986,Live Phone,false,Western New England College,Tue May 29 2012 19:00:00 GMT-0500 (CDT),4.4,registered voters,504,MA,0.56117910922,0.33882089078000005,-1,0.09,0.22000000000000003,7.49016969336345
13985,Live Phone,false,University of New Hampshire,Sun May 27 2012 19:00:00 GMT-0500 (CDT),3.8,likely voters,651,MA,0.44841179848,0.35158820152000003,-1,0.19,0.12,10.018382487715456
13981,Live Phone,false,Opinion Research Corporation,Tue May 29 2012 19:00:00 GMT-0500 (CDT),3.5,registered voters,895,US,0.49,0.46,-1,0.04999999999999999,0.02999999999999997,7.5
13979,Live Phone,true,"Fairbank, Maslin, Maullin, Metz and Associates (D)",Fri May 18 2012 07:00:00 GMT-0500 (CDT),4.4,registered voters,502,NM,0.48,0.35,0.12,0.05,0.13,3.658451038932247
13976,Live Phone,false,The Field Poll,Thu May 24 2012 19:00:00 GMT-0500 (CDT),3.8,registered voters,710,CA,0.48,0.32,-1,0.17,0.15999999999999998,7.5
13975,IVR/Online,false,SurveyUSA,Sun May 27 2012 19:00:00 GMT-0500 (CDT),2.5,registered voters,1575,CA,0.57,0.36,-1,0.07,0.20999999999999996,7.559429501294618
13974,Automated Phone,false,Rasmussen Reports,Tue May 29 2012 19:00:00 GMT-0500 (CDT),3,likely voters,1500,US,0.4649082911,0.44509170890000005,-1,0.09000000000000002,-0.010000000000000009,9.929529507955671
13968,Live Phone,false,Quinnipiac University,Thu May 24 2012 19:00:00 GMT-0500 (CDT),2.5,registered voters,1504,NY,0.5615805745100001,0.30841942549,-1,0.08,0.25000000000000006,7.541615029386513
13965,Automated Phone,false,Rasmussen Reports,Mon May 28 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,OH,0.4549082911,0.44509170890000005,-1,0.05,-0.020000000000000018,9.929529507955671
13961,Live Phone,false,Marist College,Tue May 22 2012 19:00:00 GMT-0500 (CDT),3,registered voters,1040,NV,0.48170895636,0.45829104364,-1,0.05,0.019999999999999962,7.557057404804825
13960,Live Phone,false,Marist College,Tue May 22 2012 19:00:00 GMT-0500 (CDT),3,registered voters,1030,CO,0.46170895636000003,0.44829104364,-1,0.08,0.010000000000000009,7.557057404804825
13959,Live Phone,false,Marist College,Tue May 22 2012 19:00:00 GMT-0500 (CDT),3,registered voters,1106,IA,0.44170895636,0.43829104364,-1,0.1,0,7.557057404804825
13958,Automated Phone,true,Public Policy Polling (D),Fri May 25 2012 07:00:00 GMT-0500 (CDT),4,registered voters,602,MO,0.45,0.44,-1,0.11,0.010000000000000009,3.757758396179882
13956,Internet,false,YouGov,Sat May 26 2012 19:00:00 GMT-0500 (CDT),5,registered voters,850,US,0.44901514411000004,0.44098485588999997,-1,0.05,0.030000000000000027,7.469441628416284
13954,Live Phone,false,Marquette,Thu May 24 2012 07:00:00 GMT-0500 (CDT),4.1,likely voters,600,WI,0.51,0.43,-1,0.06,0.08000000000000002,10.057153209119827
13929,Automated Phone,true,Public Policy Polling (D),Fri May 25 2012 07:00:00 GMT-0500 (CDT),4.4,registered voters,500,MI,0.53,0.39,-1,0.08,0.14,3.757758396179882
13928,Automated Phone,true,Keating Research,Tue May 22 2012 07:00:00 GMT-0500 (CDT),4,likely voters,601,CO,0.48,0.44,-1,0.08000000000000002,0.03999999999999998,4.9951717543474405
13924,Internet,false,Rasmussen Reports,Wed May 23 2012 07:00:00 GMT-0500 (CDT),4,likely voters,600,IN,0.43490829109999996,0.46509170889999996,-1,0.05,-0.06,9.929529507955671
13919,Automated Phone,false,Rasmussen Reports,Sat May 26 2012 19:00:00 GMT-0500 (CDT),5,likely voters,1500,US,0.4749082911,0.43509170890000004,-1,0.09000000000000002,0.010000000000000009,9.929529507955671
13916,Automated Phone,false,Rasmussen Reports,Wed May 23 2012 19:00:00 GMT-0500 (CDT),5,likely voters,1500,US,0.4549082911,0.43509170890000004,-1,0.11000000000000004,-0.010000000000000009,9.929529507955671
13913,Live Phone,false,Gallup Poll,Sun May 20 2012 19:00:00 GMT-0500 (CDT),3,registered voters,2265,US,0.47336832463999995,0.45663167536000004,-1,0.07,0.009999999999999953,7.492881128394963
13912,Automated Phone,false,InsiderAdvantage,Mon May 21 2012 19:00:00 GMT-0500 (CDT),5,likely voters,438,GA,0.39771066785000003,0.5222893321500001,-1,0.08,-0.12,9.882866764419552
13908,Live Phone,true,Greenberg Quinlan Rosner Research (D),Fri May 18 2012 19:00:00 GMT-0500 (CDT),3.5,registered voters,1002,CA,0.56,0.37,-1,0.02,0.19000000000000006,3.75
13907,Live Phone,false,Public Policy Institute of California,Wed May 16 2012 19:00:00 GMT-0500 (CDT),4.2,likely voters,894,CA,0.5020905745,0.3879094255,-1,0.08,0.10999999999999999,10.07419347404115
13898,Live Phone,true,Public Policy Polling (D),Thu May 17 2012 07:00:00 GMT-0500 (CDT),3.4,likely voters,852,MD,0.58,0.35,-1,0.06,0.22999999999999998,5.010344528239843
13895,Live Phone,true,Civitas Institute (R),Sat May 19 2012 07:00:00 GMT-0500 (CDT),4,registered voters,600,NC,0.45,0.47,-1,0.06,-0.019999999999999962,3.658451038932247
13893,Live Phone,false,Marist College,Fri May 18 2012 07:00:00 GMT-0500 (CDT),3,registered voters,1076,VA,0.48170895636,0.43829104364,-1,0.07,0.03999999999999998,7.557057404804825
13892,Live Phone,false,Marist College,Fri May 18 2012 07:00:00 GMT-0500 (CDT),3,registered voters,1103,OH,0.48170895636,0.41829104363999997,-1,0.08,0.06,7.557057404804825
13891,Live Phone,false,Marist College,Fri May 18 2012 07:00:00 GMT-0500 (CDT),3,registered voters,1078,FL,0.48170895636,0.43829104364,-1,0.07,0.03999999999999998,7.557057404804825
13890,Live Phone,false,St. Norbert College,Sat May 19 2012 07:00:00 GMT-0500 (CDT),5,likely voters,406,WI,0.49,0.43,-1,0.03,0.06,10.017922103226253
13888,Live Phone,false,Opinion Research Corporation,Wed May 16 2012 19:00:00 GMT-0500 (CDT),4,likely voters,609,WI,0.46,0.36,0.06,0.12,0.10000000000000003,10
13887,Live Phone,false,Suffolk University,Sun May 20 2012 19:00:00 GMT-0500 (CDT),4,likely voters,600,MA,0.5876789689099999,0.34232103109,-1,0.05,0.24999999999999994,9.98552599156453
13885,Internet,false,YouGov,Sat May 19 2012 19:00:00 GMT-0500 (CDT),5,registered voters,850,US,0.44901514411000004,0.43098485588999996,-1,0.06,0.040000000000000036,7.469441628416284
13883,Automated Phone,true,Public Policy Polling (D),Fri May 18 2012 07:00:00 GMT-0500 (CDT),4.4,registered voters,500,AZ,0.43,0.5,-1,0.08,-0.07,3.757758396179882
13876,Automated Phone,false,Rasmussen Reports,Sun May 20 2012 19:00:00 GMT-0500 (CDT),4.5,likely voters,500,PA,0.4849082911,0.3950917089,-1,0.05,0.06,9.929529507955671
